URL,Status
https://www.usatoday.com/media/latest/travel/,200
https://www.usatoday.com/story/travel/airline-news/2024/09/26/boeing-737-ntsb-warning/75400674007/,200
https://www.usatoday.com/entertainment/tv/,200
https://www.usatoday.com/money/blueprint/banking/,200
https://www.usatoday.com/news/politics/kamala-harris/,200
https://www.usatoday.com/sitemap/2014/june/,200
https://www.usatoday.com/story/news/weather/2024/09/27/atlanta-georgia-flooding-damage-helene-aftermath-photos/75408905007/,200
https://www.usatoday.com/staff/6878775001/rex-huppke/,200
https://www.usatoday.com/sitemap/2016/august/,200
https://www.usatoday.com/story/news/education/2024/09/29/parents-choose-homeschooling-mass-shootings/75179760007/,200
https://www.usatoday.com/tech/,200
https://www.usatoday.com/news/trending/,200
https://www.usatoday.com/shopping/,404
https://www.usatoday.com/sports/,200
https://www.usatoday.com/media/popular/sports/,200
https://www.usatoday.com/media/latest/opinion/cartoons/,200
https://www.usatoday.com/story/news/nation/2024/09/28/asheville-family-evacuates-helene-flooding/75431979007/,200
https://www.usatoday.com/sports/mlb/arizona-diamondbacks/,200
https://www.usatoday.com/gcdn/authoring/authoring-images/2024/09/27/PASH/75410357007-img-0736.jpg?auto=webp&crop=4031%2C2269%2Cx0%2Cy377&format=pjpg&height=118&width=210,200
https://www.usatoday.com/money/blueprint/banking/cds/best-cd-rates/,200
https://www.usatoday.com/sitemap/2018/april/,200
https://www.usatoday.com/story/entertainment/movies/2024/09/29/my-old-ass-maisy-stella/75345173007/,200
https://www.usatoday.com/media/latest/photos/opinion/,200
https://www.usatoday.com/news/coronavirus/,200
https://www.usatoday.com/story/opinion/columnist/2024/09/29/trump-eric-adams-mark-robinson-american-political-scandal/75364160007/,200
https://www.usatoday.com/sitemap/2021/may/,200
https://www.usatoday.com/story/news/investigations/2024/09/19/usa-today-rape-kit-report-white-house-response/75297337007/,200
https://www.usatoday.com/money/homefront/electrical/,200
https://www.usatoday.com/sports/local/cleveland/,200
https://www.usatoday.com/story/opinion/2024/09/29/harris-trump-project-2025-heritage-foundation/75289229007/,200
https://www.usatoday.com/media/latest/money/,200
https://www.usatoday.com/money/blueprint/life-insurance/best-life-insurance-companies/,200
https://www.usatoday.com/story/news/investigations/2024/08/28/rapidan-dam-minnesota-national-risks/74955664007/,200
https://www.usatoday.com/media/latest/tech/,200
https://www.usatoday.com/story/opinion/columnist/2024/09/28/trump-mail-ballot-voter-fraud-republicans-election/75372061007/,200
https://www.usatoday.com/media/latest/videos/life/,200
https://www.usatoday.com/story/news/nation/2024/09/29/earth-mini-moon-asteroid/75410450007/,200
https://www.usatoday.com/sitemap/2017/august/,200
https://www.usatoday.com/story/entertainment/movies/2024/09/28/adrien-brody-the-brutalist-movie/75353910007/,200
https://www.usatoday.com/sitemap/2012/november/,200
https://www.usatoday.com/media/latest/photos/,200
https://www.usatoday.com/news/nation/,200
https://www.usatoday.com/story/news/nation/2024/09/28/how-to-help-hurricane-helene/75431425007/,200
https://www.usatoday.com/sitemap/2016/march/,200
https://www.usatoday.com/story/money/2024/09/29/how-to-make-the-most-out-of-your-savings/75390395007/,200
https://www.usatoday.com/sitemap/2017/january/,200
https://www.usatoday.com/humankind/,200
https://www.usatoday.com/tech/internet/provider-reviews/,200
https://www.usatoday.com/sports/mlb/cleveland-guardians/,200
https://www.usatoday.com/money/homefront/gutters/best-gutter-guards/,200
https://www.usatoday.com/story/graphics/2024/09/29/allan-lichtman-election-prediction-system-explained/75352476007/,200
